,Tweet content,date,symbol,increase
10,"RT @vindugoel: Intuit isn't just TurboTax. It's now a cloud software company. How the company transformed itself. $INTU https://t.co/klSf3I…Mutual of America Capital Management LLC Sells 1,367 Shares of Intuit Inc. $INTU https://t.co/b0O0uFHr4V$INTU:US Intuit Inc. (INTU) Position Cut by Andra AP fonden #INTUIT INC  https://t.co/6A7Q2Bq5e2 #NASDAQNR7 Stocks https://t.co/pZ3PCrIwG2 $COST $QLIK $GD $BRKR $STLD $CPN $WNR $AXTA $SCTY $INTU $AMX $ULTA $TJX $BIIB $INO $MFA $CREE $PPCMutual of America Capital Management LLC Sells 1,367 Shares of Intuit Inc. $INTU https://t.co/BKSrnKmn0m$INTU:US Intuit Inc. (INTU) Position Cut by Andra AP fonden #INTUIT INC  https://t.co/VDmIX24YSN #SP500Intuit Now #167 Largest Company, Surpassing Monster Beverage  $INTU $MNST #stocks https://t.co/T79eOoXXwsIntuit Inc. $INTU Shares Sold by Bank of Montreal Can https://t.co/xExIYAENK9Intuit Inc. $INTU Shares Sold by Bank of Montreal Can https://t.co/4QfihKEONX$HRB keep a close eye on $INTU earnings on May 19 for a sympathy play to move this one way or another.  Holding calls.Was This Year's #TaxSeason A Success? Investors Won't Know For A While $HRB $INTU $TAX https://t.co/wmv8T3UVXx$INTU:

Intuit Inc. (NASDAQ:INTU) Given Average Rating of “Hold” by …:

https://t.co/FwZmfJzAxL$TAX $INTU $HRB:

Was This Year’s Tax Season A Success? Investors Won’t Know For …:

https://t.co/an4DLI3t0ERT @vindugoel: Intuit isn't just TurboTax. It's now a cloud software company. How the company transformed itself. $INTU https://t.co/klSf3I…Intuit Inc. $INTU Shares Bought by Atlantic Trust Group LLC https://t.co/fnX0gYQXdsJBEM pick FLKS data release on 4/19. Read here: https://t.co/RJhHbIwnlX $INTC $INTG $INTL $INTLL $INTT $INTU $INTX $INUVRT @vindugoel: Intuit isn't just TurboTax. It's now a cloud software company. How the company transformed itself. $INTU https://t.co/klSf3I…RT @vindugoel: Intuit isn't just TurboTax. It's now a cloud software company. How the company transformed itself. $INTU https://t.co/klSf3I…$INTU 20160520 216 trade. ~$2.2 MM notional value.What Happens If You Don't Pay Your Stock Trading Taxes? $HRB $INTU $TAX https://t.co/Ys4271HQ23 #taxavoidance https://t.co/V8tcS3dLUK$INTU: Wall Street analysts bullish on INTU's earnings growth: https://t.co/ahDrEDxZFIState of Tennessee Treasury Department Sells 5,090 Shares of Intuit Inc. $INTU https://t.co/Xik54KKbDaIntu Properties PLC $INTU Downgraded to “Reduce” at Peel Hunt https://t.co/6tQZ37VIQGWeekly Investment Analysts’ Ratings Changes for Intu Properties PLC $INTU https://t.co/XAEYgAhBVn$INTU:

Intuit Incorporated (NASDAQ:INTU) Short Interest Decreased By …:

https://t.co/3Uoou30Uj0RT @DailyStockPlays: 1234 Bullish https://t.co/OFwk5YvHzD  $MACK $TIF $TSLA $DKS $GNCA $GERN $COH $MPEL $ASNA $WBA $FISV $INTU $UNH $ACAD $…1234 Bullish https://t.co/OFwk5YvHzD  $MACK $TIF $TSLA $DKS $GNCA $GERN $COH $MPEL $ASNA $WBA $FISV $INTU $UNH $ACAD $KATE $HIG $AEE $STZ",2016-04-13,INTU,0
11,"RT @CNBC: Bad news for H&amp;R Block but good news for Intuit $INTU » The number of do-it-yourself tax filers continues to rise https://t.co/co…@carlquintanilla @cnbc $INTU is up though?  Shouldn't that fall too?  Is that really the reason behind $HRB fall?  Just short sellers.$INTU: Analyst action by Brean Capital on Intuit: https://t.co/5jsoOtMu5k https://t.co/sZwN8rh9EBWas This Year's #TaxSeason A Success? Investors Won't Know For A While $HRB $INTU $TAX https://t.co/wmv8T3UVXx#Pipsfinder Instant: Bad news for H&amp;R Block but good news for Intuit $INTU » The number of… https://t.co/rzNowGsuYD https://t.co/r2U37l6TnyRT @CNBC: Bad news for H&amp;R Block but good news for Intuit $INTU » The number of do-it-yourself tax filers continues to rise https://t.co/co…RT @CNBC: Bad news for H&amp;R Block but good news for Intuit $INTU » The number of do-it-yourself tax filers continues to rise https://t.co/co…RT CNBC ""Bad news for H&amp;R Block but good news for Intuit $INTU » The number of do-it-yourself tax filers continues… https://t.co/TgJbxCGKr2""RT @CNBC: Bad news for H&amp;R Block but good news for Intuit $INTU » The number of do-it-yourself tax filers continues to rise https://t.co/co…Bad news for H&amp;R Block but good news for Intuit $INTU » The number of do-it-yourself tax filers continues to rise https://t.co/coMInhw94XBrean Slaps Buy Rating On Intuit, Business Driven By QuickBooks $INTU https://t.co/T7PW4J8fCkRT @ApexHurley: Anyone have thoughts on the likelihood of this passing and the impact to $HRB $INTU https://t.co/73L10MAnDfIntu Properties PLC $INTU Stock Rating Lowered by Peel Hunt https://t.co/1SOUq7yNjEIntu Properties PLC $INTU Stock Rating Lowered by Peel Hunt https://t.co/Gkn51OFI68$INTU $HRB $TAX $BCOR:

How tax prep fares as calls for tax reform grow louder:

https://t.co/NvRtRez2wRAnyone have thoughts on the likelihood of this passing and the impact to $HRB $INTU https://t.co/73L10MAnDfThe Market In 5 Minutes: #MambaOut And More $JPM $WFC $PM $FB $INTU $YHOO $SPY $USO $BAC $CMG $DDD https://t.co/eSU2BEI0ob#StockNews ― On The Fly: Top five analyst initiations $SYMC $INSY $SPG $ACRX $INTU: Full Story https://t.co/5IKFFA57SG → via @AlertTradeOn The Fly: Top five analyst initiations  $SYMC $INSY $SPG $ACRX $INTU: Full Story https://t.co/flyKnIEEfq$INTU, $PLNT, $SYMC, $SHOP Benzinga's Top Initiations - https://t.co/fkthHR0Da4 → via @AlertTrade https://t.co/1tefNoqA1h$INTU, $PLNT, $SYMC, $SHOP Benzinga's Top Initiations - https://t.co/a4tHSgLt3uRT @OpenOutcrier: Top Upgrades 4/14: $AFL $AMAT $BAX $CCE $CMG $DDD $INTU $IR $MDCA $MKL $ORLY $RHTRT @OpenOutcrier: Top + Initiations 4/14: $ASPN $BHBK $EDU $FBNK $FIVN $GKOS $GVA $INSY $INTU $NOW $PLNT $PRTO $RTTR $SHOP $TEAM $XRSRT @OpenOutcrier: Top + Initiations 4/14: $ASPN $BHBK $EDU $FBNK $FIVN $GKOS $GVA $INSY $INTU $NOW $PLNT $PRTO $RTTR $SHOP $TEAM $XRSTop + Initiations 4/14: $ASPN $BHBK $EDU $FBNK $FIVN $GKOS $GVA $INSY $INTU $NOW $PLNT $PRTO $RTTR $SHOP $TEAM $XRSTop Upgrades 4/14: $AFL $AMAT $BAX $CCE $CMG $DDD $INTU $IR $MDCA $MKL $ORLY $RHTRT @newswelldone: $INTU:

Top Stocks of the day: Intuit Inc. (NASDAQ:INTU):

https://t.co/L0j8nfSchY4-star analyst Yun Kim from Brean Capital rated $INTU w/a BUY. Yun has a 79% success rate https://t.co/X3XYNLGw3o #NASDAQ #stocks #INTUWhat Happens If You Dont Pay Your Stock Trading Taxes? $HRB $INTU $TAX https://t.co/NTzbiD6Eff via @benzingaIntuit initiated by Brean Capital at buy. $125.00 PT. https://t.co/QK5WpSbCl1 $INTU #INTUIntuit Inc. $INTU Coverage Initiated by Analysts at Brean Capital https://t.co/y0OhG02vRAIntuit Inc. Initiated Coverage by Brean Capital (Ranked 67th) to Buy with 125 PT $INTU #INTU https://t.co/KxumEp0W6BIntuit initiated by Brean Capital at buy. $125.00 PT. https://t.co/plLaquIHuP $INTU #INTU",2016-04-14,INTU,0
12,"Bill Campbell, 'Coach' to #SiliconValley execs, dies at age 75 https://t.co/jWq6n8Auzy $INTU $AAPL #VentureCapital https://t.co/T4EbXQQkYQBill Campbell, 'Coach' to #SiliconValley execs, dies at age 75 https://t.co/qJsApKSgjg $INTU $AAPL #VentureCapital https://t.co/dTRcWzdtNBRT @SFBizTessa: Bill Campbell, 'Coach' to #SiliconValley execs, dies at age 75 https://t.co/JLmhVLJltN $INTU $AAPL #VentureCapital https://…Bill Campbell, 'Coach' to #SiliconValley execs, dies at age 75 https://t.co/JLmhVLJltN $INTU $AAPL #VentureCapital https://t.co/yBs4r3oMwCCompany Update: #Intuit Inc - For Tax Day, A Simpler And Better Way. Read more: https://t.co/StuHJP7Pbp $INTU$INTU:

Legendary Silicon Valley Mentor, ‘The Coach’ Bill Campbell Dead at …:

https://t.co/u9T3GoiwI0$INTU $EBAY:

Bill Campbell, ‘Coach’ to Silicon Valley execs, dies at age 75:

https://t.co/6vGYE6L2Q9Bill Campbell, 'Coach' to #SiliconValley execs, dies at age 75 https://t.co/AHs1aqJT4y $INTU $AAPL #VentureCapital https://t.co/eZS9YZChHSBill Campbell, 'Coach' to #SiliconValley execs, dies at age 75 https://t.co/lHwHu7Y2oZ $INTU $AAPL #VentureCapital https://t.co/xpypcEO6FqBill Campbell, 'Coach' to #SiliconValley execs, dies at age 75 https://t.co/H2BNhBp2d8 $INTU $AAPL #VentureCapital https://t.co/tpOGpz1eZH#Intu Properties : Lettings bonanza at intu Watford with new brands signing up for space. Read more: https://t.co/haPjSHLJ8F $INTURT @janetnovack: It seems the only ones who like tax day are H&amp;R Block and Intuit's TurboTax. $HRB $INTU https://t.co/QFyCyI4LuTBrean Capital Initiates Coverage on Intuit Inc. $INTU https://t.co/C85X8jKqusBrean Capital Initiates Coverage on Intuit Inc. $INTU https://t.co/RvwxbDEfe7It seems the only ones who like tax day are H&amp;R Block and Intuit's TurboTax. $HRB $INTU https://t.co/QFyCyI4LuTRT @MadMoneyOnCNBC: It's #TaxDay! @jimcramer put $INTU vs $HRB to the test and crowned only one the king of tax https://t.co/Di2QUr2cvA htt…RT @MadMoneyOnCNBC: It's #TaxDay! @jimcramer put $INTU vs $HRB to the test and crowned only one the king of tax https://t.co/Di2QUr2cvA htt…$INTU: Wall Street analysts bullish on INTU's earnings growth: https://t.co/ahDrEDxZFIIntu Properties PLC’s $INTU “Sell” Rating Reiterated at Societe Generale https://t.co/iJqOSQbIG2RT @DividendStoxApp: #dividends being paid by #stocks TODAY: $INTU (1.2%) $CPT (3.6%) $ICL (8.2%) $CHH (1.6%) $FR (3.4%)  https://t.co/22a5…RT @DividendStoxApp: #dividends being paid by #stocks TODAY: $INTU (1.2%) $CPT (3.6%) $ICL (8.2%) $CHH (1.6%) $FR (3.4%)  https://t.co/22a5…#dividends being paid by #stocks TODAY: $INTU (1.2%) $CPT (3.6%) $ICL (8.2%) $CHH (1.6%) $FR (3.4%)  https://t.co/22a5yL2BrMJBEM releases new pick 'MBVX'.Full DD here:  https://t.co/BXfT4dyvo5 $INTC $INTG $INTL $INTLL $INTT $INTU $INTX $INUVBaird Financial Group Inc. Purchases 80 Shares of Intuit Inc. $INTU https://t.co/AaD6baleayFridays's top #FTSE100 fallers - Travis Perkins $TPK, Ashtead Group $AHT, Berkeley $BKG, Intu Properties $INTU and Kingfisher $KGFRT @MadMoneyOnCNBC: It's #TaxDay! @jimcramer put $INTU vs $HRB to the test and crowned only one the king of tax https://t.co/Di2QUr2cvA htt…Intu Properties PLC $INTU Given Hold Rating at Liberum Capital https://t.co/sIXvrMXz4RRT @MadMoneyOnCNBC: What’s the best way to play tax season? @jimcramer’s looking at $INTU vs. $HRB right now on @cnbc https://t.co/Sye8CRAJ…RT @MadMoneyOnCNBC: It's #TaxDay! @jimcramer put $INTU vs $HRB to the test and crowned only one the king of tax https://t.co/Di2QUr2cvA htt…RT @MadMoneyOnCNBC: It's #TaxDay! @jimcramer put $INTU vs $HRB to the test and crowned only one the king of tax https://t.co/Di2QUr2cvA htt…It's #TaxDay! @jimcramer put $INTU vs $HRB to the test and crowned only one the king of tax https://t.co/Di2QUr2cvA https://t.co/BYyGRibD9L",2016-04-18,INTU,1
13,"Mentions for Alta: https://t.co/9l5z7GvA59 - RT @FinSentS_NASDAQ $INTU:US Alta Park Capital LP Invests $2,591,000 in Intuit Inc. (INTU) #...$INTU:US Alta Park Capital LP Invests $2,591,000 in Intuit Inc. (INTU) #INTUIT INC  https://t.co/rqWUVAvvoQ #NASDAQ$INTU:

Top Stocks of the day: Intuit Inc. (NASDAQ:INTU):

https://t.co/SXLrAGgig4RT @vindugoel: Intuit isn't just TurboTax. It's now a cloud software company. How the company transformed itself. $INTU https://t.co/klSf3I…Bill Campbell, 'Coach' to #SiliconValley execs, dies at age 75 https://t.co/H2BNhBGD4G $INTU $AAPL #VentureCapital https://t.co/tpOGpz1eZH$INTU: Analyst action by Brean Capital on Intuit: https://t.co/5jsoOtMu5k https://t.co/jMzmLiz5X4Intu Properties PLC $INTU Stock Rating Reaffirmed by Liberum Capital https://t.co/4Unut8AWVi$INTU:

Two Stocks to Watch: Intuit Inc. (NASDAQ:INTU) , Box, Inc. (NYSE …:

https://t.co/HFo7FomnMMIntuit Inc. $INTU Shares Sold by Public Sector Pension Investment Board https://t.co/4Xy0cJ5HjuIntuit Inc. $INTU Shares Sold by Public Sector Pension Investment Board https://t.co/jhOJoEGmJiRT @MarkCalvey: I'm going to miss Bill Campbell, 'Coach' to #SiliconValley execs https://t.co/VyNykD6IWA $INTU $AAPL #VentureCapital https:…RT @MarkCalvey: I'm going to miss Bill Campbell, 'Coach' to #SiliconValley execs https://t.co/VyNykD6IWA $INTU $AAPL #VentureCapital https:…I'm going to miss Bill Campbell, 'Coach' to #SiliconValley execs https://t.co/Y5du83aoAy $INTU $AAPL #VentureCapital https://t.co/CvCXzr1ao3I'm going to miss Bill Campbell, 'Coach' to #SiliconValley execs https://t.co/VyNykD6IWA $INTU $AAPL #VentureCapital https://t.co/nG9W0ZtOmM",2016-04-19,INTU,0
14,"$INTU: Analyst action by Brean Capital on Intuit: https://t.co/5jsoOu44WS https://t.co/dGj3q11hUmRT @SFBusinessTimes: Bill Campbell, 'Coach' to #SiliconValley execs, dies at age 75 https://t.co/H2BNhBGD4G $INTU $AAPL #VentureCapital htt…Bill Campbell, 'Coach' to #SiliconValley execs, dies at age 75 https://t.co/H2BNhBGD4G $INTU $AAPL #VentureCapital https://t.co/tpOGpz1eZHJennison Associates LLC Has $150,939,000 Position in Intuit Inc. $INTU https://t.co/7yDkIjHZATJennison Associates LLC Has $150,939,000 Position in Intuit Inc. $INTU https://t.co/iGQpNvTfmQ$NTC $TWTR $INTU $CHK $VNR - Fly my pretties fly!Bullish on $INTC $TWTR $INTU - Buy, Buy, Buy!$INTU:

Intuit Inc. (NASDAQ:INTU) Checking on Earnings:

https://t.co/KAt07JdTvk112,963 Shares in Intuit Inc. $INTU Acquired by Bridgewater Associates LP https://t.co/KRHhZ7J01CIntu Properties PLC’s $INTU “Hold” Rating Reiterated at Liberum Capital https://t.co/B3LB0jqWP3Steadfast Capital Management LP Raises Position in Intuit Inc. $INTU https://t.co/HYqX2P3N81$BOX $INTU:

Traders Observing Tech Stocks: Box, Inc. (NYSE:BOX) , Intuit Inc …:

https://t.co/SZ0qrZiboz$INTU:

Brean Capital Initiates Coverage on Intuit to Buy:

https://t.co/q0R6eJDhvCToday's #Trading Ideas: #bullish signals for $RBS &amp; $INTU; find more at https://t.co/xpgV5QjOKu Capital at risk https://t.co/arrMdqly3y",2016-04-20,INTU,0
15,"#Intuit Inc. Position Boosted by Utah Retirement Systems. Read more: https://t.co/WePkMNzclI $INTURT SeekingAlpha: Intuit Surpasses H&amp;R Block When It Comes To Development https://t.co/wyF7c5IMgN $HRB $INTURT @StockNewsWires: $INTU $HRB:

Intuit Surpasses H&amp;R Block When It Comes To Development:

https://t.co/9ZhYSnDgSf$INTU $HRB:

Intuit Surpasses H&amp;R Block When It Comes To Development:

https://t.co/9ZhYSnDgSfIntuit Surpasses H&amp;R Block When It Comes To Development https://t.co/KY5jTHUPkO $HRB $INTU$INTU:

Analyst Review: Intuit Inc. (NASDAQ:INTU):

https://t.co/6zIFO5g5ltCredit Suisse Likes Intuit's Story, But There's A Catch; Slaps $100 Price Target On Stock $INTU https://t.co/kbrPMFqRec$INTU:US Credit Suisse Starts Intuit (INTU) at Neutral #INTUIT INC  https://t.co/4JRveOqjAn #NASDAQ#StockNews ― On The Fly: Top five analyst initiations $ALDR $TSN $ADBE $INTU $ENDP: Full Story https://t.co/kpcfilZdgL → via @AlertTradeOn The Fly: Top five analyst initiations  $ALDR $TSN $ADBE $INTU $ENDP: Full Story https://t.co/YW8PrVdPkqRT @jonogg: #StockMarket Thursday's Top Analyst Upgrades &amp; Downgrades PT2: 
$TSLA $ADBE $ADC $CMA $FCFS $FMC $INTU $PYPL $SC
https://t.co/B…#StockMarket Thursday's Top Analyst Upgrades &amp; Downgrades PT2: 
$TSLA $ADBE $ADC $CMA $FCFS $FMC $INTU $PYPL $SC
https://t.co/BfMqJArcAR$INTU, $INTU Credit Suisse Likes Intuit's Story, But There's A Catch; Slaps $100 Price Target On… https://t.co/hleGYi5lA7 → via @AlertTrade$INTU:

Intuit (INTU) Stock Gets ‘Neutral’ Rating at Credit Suisse:

https://t.co/7l33yblaqG$INTU, $INTU Credit Suisse Likes Intuit's Story, But There's A Catch; Slaps $100 Price Target On Stock - https://t.co/VkyZjVGRusIntuit $INTU Stock Gets 'Neutral' Rating at Credit Suisse https://t.co/9mhRfX2Y91 #StockActionIntuit $INTU Stock Gets 'Neutral' Rating at Credit Suisse https://t.co/vgGAh99j2I#Intuit Inc. Coverage Initiated at Credit Suisse. Read more: https://t.co/KMhVGpP4H6 $INTUIntuit Inc Valuation - January 2016 Update $INTU https://t.co/DppymKnyGI$INTU Intuit Professional Tax Announces New Portfolio Brand Name – Intuit ProConnect – to Reflect Commitment 
From our Stock News Alerts App#Intuit Inc. Coverage Initiated at Credit Suisse. Read more: https://t.co/KevLi8b1r3 $INTUIntuit initiated by Credit Suisse at neutral. $100.00 PT. https://t.co/Qsu93hFBVT $INTU #INTUIntuit Inc. Initiated Coverage by Credit Suisse (Ranked 27th) to Neutral with 100 PT $INTU #INTU https://t.co/KxumEp0W6BCredit Suisse Starts Intuit $INTU at Neutral https://t.co/Q3Z5D9DiCs#INTU Properties PLC 19.5% Potential Decrease Indicated by Jefferies International - https://t.co/UjLPm77dsU - - $INTU",2016-04-21,INTU,1
16,"$INTU - SELL Signal at 102.53 on Apr 25, 16 By https://t.co/6PpjiKmc9G Trading Robot #Stockstowatch #Stockmarket #trading #trade #investing$INTU: Wall Street analysts bullish on INTU's earnings growth: https://t.co/ahDrEDxZFIEmployees Retirement System of Texas Decreases Stake in #Intuit Inc. (). Read more: https://t.co/oaiGNaj3K0 $INTUEmployees Retirement System of Texas Decreases Stake in #Intuit Inc. (). Read more: https://t.co/r9NuLZJUt4 $INTUEmployees Retirement System of Texas Decreases Stake in Intuit Inc. $INTU https://t.co/AO28GdfOKPIntuit Inc. $INTU Coverage Initiated at Credit Suisse https://t.co/LN7qpwt8vAIntuit Inc. $INTU Coverage Initiated at Credit Suisse https://t.co/QZqiRXrKS6$LAND $INTU $CAL Landlords face huge £4mm rent hit as BHS collapses https://t.co/KVmMqyz10YBbva Compass Bancshares Inc. Increases Stake in #Intuit Inc. (). Read more: https://t.co/8ei92LU88c $INTUBbva Compass Bancshares Inc. Increases Stake in #Intuit Inc. (). Read more: https://t.co/rht2THDHKj $INTUDon't Give Up On This Sector: SaaS HCM Providers https://t.co/GLWv3ZGkMu $ADP $BNFT $INTU $PAYC $PCTY $ULTI $WDAYBbva Compass Bancshares Inc. Increases Stake in Intuit Inc. $INTU https://t.co/WtqyejP4Wg",2016-04-25,INTU,1
17,"Nasdaq100 #Stocks Performance $MU $PCAR $NXPI $AKAM $LBTYA $WDC $FAST $CSX $AMAT $INTU $CHTR $DLTR $SWKS  more@ https://t.co/YdSIjFJqHfTop #sentiment for #SP1500 #stocks at market close: $ESRX $UTX $IBM $INTU $GE (2016/04/26) #stocktrading #predictiveanalytics #bigdataTop sentiment for SP1500 stocks at market close: $ESRX $UTX $IBM $INTU $GE (2016/04/26) #sentiment #stock #alexandriaIntuit Inc. $INTU Earns Neutral Rating from Analysts at Credit Suisse https://t.co/l4uEmleE2tTop #sentiment for #SP1500 #stocks at midday: $ESRX $UTX $IBM $INTU $HON (2016/04/26) #stocktrading #predictiveanalytics #bigdataTop sentiment for SP1500 stocks at midday: $ESRX $UTX $IBM $INTU $HON (2016/04/26) #sentiment #stock #alexandria#Intu Lettings bonanza at intu Watford with new brands signing up for space. Read more: https://t.co/SPTtypv1r6 $INTUNasdaq100 #Stocks Trend $MU $NXPI $PCAR $CHTR $MXIM $BIIB $DISH $INTU $HSIC $QCOM $TXN $SIRI $GILD $ADSK $EBAY  @ https://t.co/YdSIjFJqHfNasdaq100 #Stocks Performance $MU $NXPI $PCAR $WDC $CSX $FAST $SWKS $AVGO $AMAT $INTU $ROST $LBTYA $DISCA  more@ https://t.co/YdSIjFJqHf@jonfortt good interview w $INTU Ceo. what company bought Quicken. I have been use it since #1997 or so.$INTU CEO live on CNBC$HRB CEO of $INTU coming on CNBC in a few minutes.RT @dfindles: Up next, Brad Smith of $INTU joins the show, stay tuned! https://t.co/Q0oVU9lKvjRT @dfindles: Up next, Brad Smith of $INTU joins the show, stay tuned! https://t.co/Q0oVU9lKvjUp next, Brad Smith of $INTU joins the show, stay tuned! https://t.co/Q0oVU9lKvj$INTU: Intuit finishes the tax season strong with TurboTax online units +15%; now expects consumer tax revenue... https://t.co/gVZ4juaQsbTop #sentiment for #SP1500 #stocks at market open: $UTX $ESRX $INTU $HON $R (2016/04/26) #stocktrading #predictiveanalytics #bigdataTop sentiment for SP1500 stocks at market open: $UTX $ESRX $INTU $HON $R (2016/04/26) #sentiment #stock #alexandria@HRBlock Please release some PR showing that this Q was good like $INTU is.  Can you confirm earnings date too?  Thanks. $HRB.$INTU finishes tax season strong. Unit sales increased 15%.  You betcha this will be a sympathy play on its cheaper, oversold brother.  $HRB$INTU Intuit to Announce Third-quarter FY ’16 Results on May 24
From our Stock News Alerts App$INTU Intuit Finishes the Tax Season Strong; TurboTax Online Units Increased 15 Percent
From our Stock News Alerts AppKayne Anderson Rudnick Investment Management LLC Purchases 563 Shares of Intuit Inc. $INTU https://t.co/ijQlgBmurl$INTU: Analyst action by Credit Suisse on Intuit: https://t.co/rW7uWYblrS https://t.co/YxLJ9t10F1",2016-04-26,INTU,0
18,"RT SeekingAlpha: H&amp;R Block's Disastrous Tax Season Makes It A Great Dividend Pick https://t.co/PLJZy7qGGN $INTU $HRBH&amp;R Block's Disastrous Tax Season Makes It A Great Dividend Pick https://t.co/CW56dQEIaE $INTU $HRBH&amp;R Block's Disastrous Tax Season Makes It A Great Dividend Pick https://t.co/63j0XVkv19 $INTU $HRBH&amp;R Block's Disastrous Tax Season Makes It A Great Dividend Pick https://t.co/vrpGJR65ZT $INTU $HRBIntuit Inc. Reiterated Rating by Morgan Stanley (Ranked 37th) to Hold $INTU #INTU https://t.co/KxumEp0W6B$INTU: Analyst action by Credit Suisse on Intuit: https://t.co/rW7uWYblrS https://t.co/65C4bLgMwgIntuit (#QCC): raised guidance and growing market share https://t.co/SVQqC6mOZi #aviateUS #Compounders $INTU Capital At RiskEarly Movers $CMCSA $INTU $ADT $HRB $AYI $DWA $PNRA $X $EW $CMG $EBAY $T $AAPL $GD $ANTM $BA $NOC $UTX $BWLD $TWTR https://t.co/tMn6JOt8x1$INTU Intuit - Intuit Inc.'s Third Quarter 2016 Results Conference Call
From our Stock News Alerts AppRichard Bernstein Advisors LLC Holds Stake in #Intuit Inc. (). Read more: https://t.co/2198onAumC $INTURichard Bernstein Advisors LLC Holds Stake in #Intuit Inc. (). Read more: https://t.co/R0F59nVITy $INTUINFO: $INTU SENTIMENT indicator (as seen by investors in News &amp; Social Media)  shows very positive perception. https://t.co/DnDgHthV9sIntuit Inc. $INTU Shares Gap Up to $102.36 https://t.co/qDsCKXWEkXIntuit Inc. $INTU Shares Gap Up to $102.36 https://t.co/CjUFU1PW2mEcho Street Capital Management LLC Acquires 3,683 Shares of Intuit Inc. $INTU https://t.co/uANy1yVAIk#INTU Properties PLC 21.2% Potential Decrease Indicated by Jefferies International - https://t.co/Z39TVwtvpo - - $INTU",2016-04-27,INTU,0
19,"Advisors Asset Management Inc. Boosts Stake in Intuit Inc. $INTU https://t.co/PEQv45ccQJRT @FannaShare: Don't Give Up On This Sector: SaaS HCM Providers https://t.co/Kczt7YR0Xy $ADP $BNFT $INTU $PAYC $PCTY $ULTI $WDAY #SaaS #HR…Don't Give Up On This Sector: SaaS HCM Providers https://t.co/Kczt7YR0Xy $ADP $BNFT $INTU $PAYC $PCTY $ULTI $WDAY #SaaS #HRtechQ3 2016 EPS Estimates for Intuit Inc. $INTU Raised by Analyst https://t.co/FUKz0acYq7Q3 2016 Earnings Forecast for Intuit Inc. $INTU Issued By Oppenheimer https://t.co/85RnrzQCNIQ3 2016 Earnings Forecast for Intuit Inc. $INTU Issued By Oppenheimer https://t.co/ykV2t6WFV0Intuit Inc. $INTU Stake Boosted by BlackRock Advisors LLC https://t.co/6RaXGvuwngMarket Sharply Lower – Watch Those Extended Stocks
$INTU $OLED
cLICK HERE --&gt;
https://t.co/mSrFbXYn5O https://t.co/cOwk5cyf61Market Sharply Lower – Watch Those Extended Stocks
$INTU $OLED
cLICK HERE --&gt;
https://t.co/d8pwqtBNVlMarket Sharply Lower – Watch Those Extended Stocks
$INTU $OLED
cLICK HERE --&gt;
https://t.co/mSrFbXYn5OMarket Sharply Lower – Watch Those Extended Stocks
$INTU $OLED
cLICK HERE --&gt;
https://t.co/xQgKsBUlNbMarket Sharply Lower – Watch Those Extended Stocks
$INTU $OLED
cLICK HERE --&gt;
https://t.co/wtcdrjR75FMarket Sharply Lower – Watch Those Extended Stocks
$INTU $OLED
cLICK HERE --&gt;
https://t.co/BldK3zMwqN$INTU:US Zacks Investment Research Upgrades Intuit Inc. (INTU) to Strong-Buy #INTUIT INC  https://t.co/tqBxACVdvS #NASDAQInsider Buying: Intu Properties PLC $INTU Insider Buys 575 Shares of Stock https://t.co/dDLqRr3gHUInsider Buying: Intu Properties PLC $INTU Insider Buys 575 Shares of Stock https://t.co/WMOnRJh860Intu Properties PLC Insider Fischel,David Buys £1,799.75 in $INTU https://t.co/jRMeMm6d5SIntu Properties PLC Insider Fischel,David Buys £1,799.75 in $INTU https://t.co/fYTNw6PGkKIntu Properties PLC $INTU Upgraded at Goldman Sachs https://t.co/nbfbKYzQhfIntu Properties PLC upgraded by Goldman Sachs to neutral. GBX 350 PT. https://t.co/LAveoHxVg6 $INTU #INTUIntu Properties PLC upgraded by Goldman Sachs to neutral. GBX 350 PT. https://t.co/WyRli9McGS $INTU #INTU$INTU:US Zacks Investment Research Upgrades Intuit Inc. (INTU) to Strong-Buy #INTUIT INC  https://t.co/2YjpaD0JTl #NASDAQ$INTU:US Zacks Investment Research Upgrades Intuit Inc. (INTU) to Strong-Buy #INTUIT INC  https://t.co/TEK8aFA9QF #SP500Intuit upgraded by Zacks Investment Research to strong-buy. $119.00 PT. https://t.co/rViKHAM1xK $INTU #INTUIntuit upgraded by Zacks Investment Research to strong-buy. $119.00 PT. https://t.co/V0idENyxPR $INTU #INTUH&amp;R Block's Disastrous Tax Season Makes It A Great Dividend Pick https://t.co/ihAlyOo8sH $INTU $HRB",2016-04-28,INTU,0
