,Tweet content,date,symbol,increase
10,"MASSIVE Movement On Our Penny Stock Picks This Year! See Our Upcoming Pick: https://t.co/uLy3yrfsMh $INTU $DISCA $LBTYA$71,000 in ONE TRADE!! By Follwing Their Signals More Info Here https://t.co/ewcYkLb72h .. $VPCO $DISCA $MTSNCYDY running, FLKS is just starting: https://t.co/lwSyWTPq3b $DIS $DISCA $DISCK $DISH $DIT $DIV $DIVC $DIVIDiscovery ramps up technical team ahead of 2018 Olympics https://t.co/mOdUzUyAtE $DISCA",2016-04-05,DISCA,1
11,"$DISCA:

Key Stocks of the Day: Discovery Communications, Inc. (NASDAQ …:

https://t.co/tRjA1fSRPq$DISCA:

Valuation Of Discovery Communications, Inc. (NASDAQ:DISCA):

https://t.co/pTh1Yv3ETC$DISCA:

Discovery Communications, Inc. (NASDAQ:DISCA) earnings …:

https://t.co/LiVnUNhZQCViral Video on the Biggest Bubble in the entire U.S. Economy! https://t.co/CY8xcPtqvO
$DVN $DFS $DISCA $DISCK $DG $DLTR $D $DOV $DOW $DPS",2016-04-06,DISCA,0
12,"$DISCA: Analyst action by RBC Capital on Discovery Communications: https://t.co/pV0W4JU7sE https://t.co/Gxh7VcXEGxRBC Capital Initiates Coverage on #DiscoveryCommunications Inc. (). Read more: https://t.co/G3d2DL9FVj $DISCADiscovery Communications initiated by RBC Capital at outperform. https://t.co/8MLR6zXFY0 $DISCA #DISCADiscovery Communications initiated by RBC Capital at outperform. https://t.co/yBbEIvv0ph $DISCA #DISCA$DISCA:

Discovery Communications, Inc. (NASDAQ:DISCA) Stock Rating in …:

https://t.co/j7Mc8B6ja0RBC Capital Starts Discovery Communications $DISCA at Outperform https://t.co/MZWFifqkpcGSA Capital Partners LLP Acquires New Position in #DiscoveryCommunications Inc. (). Read more: https://t.co/1mTzdIbJrO $DISCAGSA Capital Partners LLP Acquires New Position in Discovery Communications Inc. $DISCA https://t.co/TMs2cJCvgg$DISCA $AER:

Trading Trends to Observe: TJX Companies, Inc. (NYSE:TJX …:

https://t.co/rumKLsLsVRRT @iviewmarkets: $SPY names recently crossing their 200 day: $DVA $DISCA $LH $THROW $TWX $ANTM $VAR https://t.co/G4CPwnP1mq$SPY names recently crossing their 200 day: $DVA $DISCA $LH $THROW $TWX $ANTM $VAR https://t.co/G4CPwnP1mq#DiscoveryCommunications MPI gets busy at Rampion. Read more: https://t.co/WZ5kBSD2xu $DISCA$DISCA:

Discovery Communications Srs A (NASDAQ:DISCA) Shorts …:

https://t.co/zyerWcOZYN",2016-04-07,DISCA,1
13,"Does $DISCA carry enuf #Insurance per #NakedAndAfraid when a contestant contracts #ZikaVirus?https://t.co/pCyUPc4gNW https://t.co/wxsrBS7OVy$DISCA:

Discovery Communications, Inc. (NASDAQ:DISCA): Quick Look at …:

https://t.co/Zd7miqjHI2RT @DayTradersGroup: Highest call to put ratio $EEV $MHLD $CLD $YGE $GALE $CERS $STLD $LXK $QLIK $GRA $SAND $DISCA $VNQ $EGO $INVA $CFG htt…RT @DayTradersGroup: Highest call to put ratio $EEV $MHLD $CLD $YGE $GALE $CERS $STLD $LXK $QLIK $GRA $SAND $DISCA $VNQ $EGO $INVA $CFG htt…RT @DayTradersGroup: Highest call to put ratio $EEV $MHLD $CLD $YGE $GALE $CERS $STLD $LXK $QLIK $GRA $SAND $DISCA $VNQ $EGO $INVA $CFG htt…Ranks #1 with over 80% in alert gains today. Click here https://t.co/ewcYkLb72h .. $VPCO $DISCA $MTSNHighest call to put ratio $EEV $MHLD $CLD $YGE $GALE $CERS $STLD $LXK $QLIK $GRA $SAND $DISCA $VNQ $EGO $INVA $CFG https://t.co/PrWI3Pm5bm$DISCA: At/Above 200DaySMA 1Mo50%R[28.54]:1d, lm:+3, 0NearHi, 47:3Accel+, allTFs+, ch:+1.3%, bigFlt:447M; TLM:1.0; cl+op+; vl:7$DISCA: At/Below 200DaySMA[-28.54]:1d, lm:+5, 3NearHi, 6:3Accel+, allTFs+, ch:+1.3%, bigFlt:447M; TLM:0.5; ILM:0.9; cl+op+; vl:7SFTW Investor long-term stock recommendation: $DISCA Discovery Communications, Inc. (SS: 78) https://t.co/ajLDr7suct$DISCA $DSX:

Discovery Communications (NASDAQ:DISCA) &amp; Diana Shipping …:

https://t.co/98tQhbC7dj$DISCA:

Recent Movements of Stocks: Discovery Communications, Inc …:

https://t.co/ymKJTPuJb0Discovery Communications Inc. $DISCA Coverage Initiated at RBC Capital https://t.co/blF86SZM9Y#DiscoveryCommunications Inc. (DISCK) Position Lowered by Atlantic Trust Group LLC. Read more: https://t.co/SOfvgDSJCh $DISCA",2016-04-11,DISCA,1
14,"$DISCA: At/Above 200DaySMA 1Mo50%R[28.54]:2d, lm:+3, 0NearHi:BrkPLo[+2.2%], AtgPivH3, tf:0111111, ch:+0.6%, bigFlt:447M; TLM:2.0Discovery Communications Inc. $DISCA Earns Outperform Rating from Analysts at RBC Capital https://t.co/WcRAXvF5mGResearch Analysts Issue Forecasts for Discovery Communications Inc.’s Q1 2016 Earnings $DISCA https://t.co/wy4nri1RCzDiscovery Communications Lower Price Target by Jefferies &amp; Co (Ranked 19th) to Hold with 29 PT $DISCA #DISCA https://t.co/lb5YrXdIYsDiscovery Communications Boost Price Target by Moffett Nathanson (Ranked 178th) to  with 29 PT $DISCA #DISCA https://t.co/lb5YrXdIYs$SPY names falling below their 200 day $PFE $NSC $SRCL $PVH $NKE $DISCA $TROW $PDCO https://t.co/xrJGDxJte2Beautiful income statement.
$aem $rost $tip $rdus $disca $vtr $lgf $cvc $pah $sho https://t.co/Xjvj58ZsoG$DISCA: Analyst action by RBC Capital on Discovery Communications: https://t.co/pV0W4JU7sE https://t.co/ZDwLC1AIOJNasdaq100 #Stocks Performance $STX $CTRP $WDC $NTAP $YHOO $ILMN $MAT $QCOM $MAR $ULTA $AMAT $DISCA $NVDA  more@ https://t.co/YdSIjFJqHf",2016-04-12,DISCA,1
15,"$DISCA:

New Insider Transaction on DISCA by Director:

https://t.co/jnYauGCvxd https://t.co/fNtwtRqhFP$DISCA ALERT: New Discovery Communications, Inc SEC Filing
From our Stock News Alerts AppDiscovery Communications director just picked up 10,600 shares  https://t.co/qfwd6mRR0I $DISCAJBEM pick FLKS data release on 4/19. Read here: https://t.co/RJhHbIwnlX $DIS $DISCA $DISCK $DISH $DIT $DIV $DIVC $DIVI$DISCA:

Key Stocks of the Day: Discovery Communications, Inc. (NASDAQ …:

https://t.co/XMrY5HiiyP$DISCA 20160415 =&gt; 20160617 1500 spreads trade. ~$4.3 MM notional value.Discovery Communications Inc. $DISCA Price Target Cut to $29.00 by Analysts at Jefferies Group https://t.co/aN0t9AXEQAState of Tennessee Treasury Department Raises Stake in Discovery Communications Inc. $DISCA https://t.co/mLkVrV4TntDiscovery Communications Inc. $DISCA Coverage Initiated by Analysts at RBC Capital https://t.co/j4sgyS5JXH$DISCA:

Q1 2016 EPS Estimates for Discovery Communications Inc …:

https://t.co/B3McxWoYFzQ1 2016 EPS Estimates for Discovery Communications Inc. Reduced by Analyst $DISCA https://t.co/H7OBF6aBKX",2016-04-13,DISCA,0
16,"$DISCA ALERT: New Discovery Communications, Inc SEC Filing
From our Stock News Alerts App$DISCA:

Discovery Communications, Inc. (NASDAQ:DISCA) Share Rating …:

https://t.co/C24QbQ49HnJefferies Group Lowers #DiscoveryCommunications Inc. Price Target to $29.00. Read more: https://t.co/vYpXJZ8F1M $DISCAVictory Capital Management Inc. Has $34,619,000 Position in Discovery Communications Inc. $DISCA https://t.co/iMbXgyrCv9#DiscoveryCommunications Inc. (DISCK) Stake Raised by State of New Jersey Common Pension F... Read more: https://t.co/Poh9lcynuk $DISCAJefferies Group Lowers Discovery Communications Inc. $DISCA Price Target to $29.00 https://t.co/ERm0JXG2DWDiscovery Communications Inc. $DISCA PT Raised to $29.00 at Moffett Nathanson https://t.co/jeEBkdUDFJQ1 2016 EPS Estimates for #DiscoveryCommunications Inc. Reduced by Jefferies Group. Read more: https://t.co/q89jOEt6JI $DISCA#DiscoveryCommunications 'The Last Alaskans' Makes Its Debut on Discovery. Read Blog: https://t.co/O3Ba36gdSo $DISCA#DiscoveryCommunications 'River Monsters' Returns to Animal Planet for Special Season This... Read Blog: https://t.co/Lix4lErZhy $DISCA#DiscoveryCommunications Discovery Lights It Up Blue for Annual Autism Awareness Day. Read Blog: https://t.co/tT3BrvxBkH $DISCA#DiscoveryCommunications 'Science Presents DNews' Welcomes President (and Science Enthusia... Read Blog: https://t.co/3REBXNvSTr $DISCA#DiscoveryCommunications Discovery Education Partners with EA SPORTS, NFL Players Associat... Read Blog: https://t.co/iDe4B5pqd0 $DISCA#DiscoveryCommunications 'Who Do You Think You Are?' Returns to TLC with New Stars &amp; Famil... Read Blog: https://t.co/v7q8eySEcG $DISCA#DiscoveryCommunications Discovery-Owned Production Company, betty, Rolls Out Brand Refresh. Read Blog: https://t.co/aM3L9jHFXH $DISCA$DISCA: Analyst action by RBC Capital on Discovery Communications: https://t.co/pV0W4JU7sE https://t.co/eWkdPVwdHe",2016-04-14,DISCA,0
17,"RT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…RT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…RT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…RT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…RT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…RT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…Morgan Stanley Has $10,706,000 Position in Discovery Communications Inc. $DISCA https://t.co/eysMPmOj4JRT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…RT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…RT @Benzinga: Why This Noted Media Analyst Updated His Models On TV Network Owners $CBS $DIS $DISCA $FOXA $TWX $VIAB https://t.co/X4dFtqrTKjRT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…RT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS: +14%
$NFLX: +23%Why This Noted Media Analyst Updated His Models On TV Network Owners $CBS $DIS $DISCA $FOXA $TWX $VIAB https://t.co/X4dFtqrTKjSFTW Investor long-term stock recommendation: $DISCA Discovery Communications, Inc. (SS: 78) https://t.co/ajLDr7suctJBEM releases new pick 'MBVX'.Full DD here:  https://t.co/BXfT4dyvo5 $DIS $DISCA $DISCK $DISH $DIT $DIV $DIVC $DIVIDiscovery Communications Inc. $DISCA Director John C. Malone Sells 15,870 Shares https://t.co/Q2Jp2q3Lsx$DISCA nice symmetrical, on watch neext days to see where it breaks trend can meet 31 https://t.co/Xeros7UfLd$DISCA - Discovery Communications Inc. #DISCA Given New $29.00 Price Target at Moffett Nathanson https://t.co/Ke6115A6Np",2016-04-18,DISCA,0
18,"#DiscoveryCommunications Inc. Shares Bought by Aberdeen Asset Management PLC UK. Read more: https://t.co/UdiEt8Da2K $DISCA$DISCA:US HBO, Discovery invest in holographic technology #DISCOVERY COMMUNICATIONS INC  https://t.co/2HCvqRORGt #NASDAQDiscovery Communications Inc. $DISCA Shares Bought by Aberdeen Asset Management PLC UK https://t.co/1Nc1yEvRZKDiscovery Communications's buy rating reiterated at Pivotal Research. $36.00 PT. https://t.co/3GYUc46O86 $DISCA #DISCADiscovery Communications Inc. $DISCA Stock Rating Reaffirmed by Pivotal Research https://t.co/3p22tUKojvDiscovery Communications Reiterated Rating by Pivotal Research (Ranked 112th) to Buy with 36 PT $DISCA #DISCA https://t.co/lb5YrXdIYs$DISCA:

Discovery Communications, Inc. (NASDAQ:DISCA) Check on …:

https://t.co/6y3wmoemlo$TWX $DISCA $GOOGL $MSFT $IBM:

HBO, Discovery invest in holographic technology:

https://t.co/VyzLVuBSeHHBO, Discovery invest in holographic content firm $TWX $DISCA $DISCB $DISCK https://t.co/fumx5GE0KORT MarketCurrents: HBO, Discovery invest in holographic content firm https://t.co/r4yZRzL0TJ $TWX $DISCA,https://t.co/Q0pEHTMLieHBO, Discovery invest in holographic content firm https://t.co/FeXvGwpd3f $TWX $DISCA$DISCA up 1.2% to 28.88 possible bullish upswing? #stocks #options #trading  https://t.co/hbys1zCQZJ$DISCA:

John C. Malone Sells 15870 Shares of Discovery Communications …:

https://t.co/IMhVAZ34Lm$DISCA: Wall Street analysts bullish on DISCA's earnings growth: https://t.co/zwA2AFnDel",2016-04-19,DISCA,0
19,"Discovery Communications Inc. $DISCA Shares Sold by Schroder Investment Management Group https://t.co/XQrbxAYHGSScan results - Hammer Candlestick today: $LMCK $NTAP $BATRA $PNY $SPLS $NATI $DISCK $DISCA $XHR $MASI ... https://t.co/8pSnzzAezn#DiscoveryCommunications HBO, Discovery Take Stake in L.A. VR Firm
. Read more: https://t.co/s8I4kToy7o $DISCA#DiscoveryCommunications Jon Stewart Spearheads HBO-Discovery Team-Up With OTOY For Origin... Read more: https://t.co/GO32Cop5gN $DISCA#DiscoveryCommunications Inc. Given Buy Rating at Pivotal Research. Read more: https://t.co/oLquGMMYy3 $DISCA$DISCA:

HBO, Discovery Communications Inc. (NASDAQ:DISCA) Invest In …:

https://t.co/1wRO7EZHfW#DiscoveryCommunications 35 jobs going in Discovery Norway restructure. Read more: https://t.co/JW0VN1YFn7 $DISCA$MGM $DISCA:

What Analyst Recommends High Price Target? MGM Resorts …:

https://t.co/nRlQQgVwqyDiscovery Communications Inc. $DISCA Receives BBB Credit Rating https://t.co/VXvvQnf0gGDiscovery Communications Inc. $DISCA Receives BBB Credit Rating https://t.co/EbBYtEii4nDiscovery Communications Inc. $DISCA Receives BBB Credit Rating https://t.co/V2PTcV1Q15Discovery Communications Inc. $DISCA Director Sells $444,360.00 in Stock https://t.co/2O81SfrgwgDiscovery Communications Inc. $DISCA Receives “BBB” Credit Rating https://t.co/xUMjSiq8IP#DiscoveryCommunications NAR Broker Summit Keynote Speaker Announced. Read more: https://t.co/6bLzCIn2da $DISCA",2016-04-20,DISCA,1
20,"$DISCA:

New Insider Transaction on DISCA by Director:

https://t.co/IGFNcyvxFl https://t.co/7mxqxOoTky$DISCA ALERT: New Discovery Communications, Inc SEC Filing
From our Stock News Alerts AppUS Bancorp DE Sells 14,563 Shares of #DiscoveryCommunications Inc. (DISCK). Read more: https://t.co/C3oR16HJgF $DISCAWestbourne Investment Advisors Inc. Sells 3,980 Shares of Discovery Communications Inc. $DISCA https://t.co/LwHYaDE02CZacks: Analysts Set $35.00 Target Price for #DiscoveryCommunications Inc. (NASDAQ:DISCB). Read more: https://t.co/q2Ueh0x8FQ $DISCART @ta4u_stocks: I scan 4U: some of the technically best looking #US #Stocks 4 short term : $HTZ $CLDX $NWSA $DISCA $TOL $FFIV (DourDD.)I scan 4U: some of the technically best looking #US #Stocks 4 short term : $HTZ $CLDX $NWSA $DISCA $TOL $FFIV (DourDD.)$DISCA:

New SEC Filing for DISCA: Form PX14A6G (No. 0001377739-16-000067):

https://t.co/5TZIYX2kPb https://t.co/HTJ5RBKDXX$DISCA ALERT: New Discovery Communications, Inc SEC Filing
From our Stock News Alerts App$DAL $DISCA:

Latest Analyst Review of Sales: Delta Air Lines, Inc. (NYSE:DAL …:

https://t.co/zhoihpmmdE$DISCA:

Discovery Communications Srs A (NASDAQ:DISCA) Sellers …:

https://t.co/niq9tryszPBrokerages Set #DiscoveryCommunications Inc. Target Price at $29.65. Read more: https://t.co/O5CoxhkuyB $DISCA$DISCA:

Brokerages Set Discovery Communications Inc. (NASDAQ:DISCA …:

https://t.co/e7HpVjCYZh",2016-04-21,DISCA,1
21,"As a group (so Malone fans don't kill me) $STRZA $DISCA $AMCX $VIAB $TWX does poorly. $FOX and $SNI are excluded. #CordCuttersStocks that were downgraded on April 25th $BNCL $CDW $CYH $DISCA $HSBC $IP $KMB $PRGO $PHM $SWN $VFC $WDAY https://t.co/P8OkVFkXSpAnalyst Downgrades and Price Target Decreases https://t.co/3UwGzcne2l    $CDW $DISCA $IP $KMB $PSA $PHM $SWN $TS $VFCDiscovery Communications Inc. $DISCA Earns “Buy” Rating from Pivotal Research https://t.co/ym0rAGLNKyAnalyst Downgrades and Price Target Decreases https://t.co/3UwGzcne2l   $CDW $DISCA $IP $KMB $PSA $PHM $SWN $TS $VFCRT @AntonioNaVi: $DISCA primer nivel coincidente del dia! todo muy aburrido por acá 
#TRMX https://t.co/DbFJn9P3sv$DISCA primer nivel coincidente del dia! todo muy aburrido por acá 
#TRMX https://t.co/DbFJn9P3svAnalyst Downgrades and Price Target Decreases https://t.co/3UwGzcne2l  $CDW $DISCA $IP $KMB $PSA $PHM $SWN $TS $VFCDiscovery Communications $DISCA Showing Signs Of Being A Roof Leaker $DISCA https://t.co/5QQpyjjyxxAnalyst Downgrades and Price Target Decreases https://t.co/3UwGzcne2l … $CDW $DISCA $IP $KMB $PSA $PHM $SWN $TS $VFCNotable Analyst Downgrades 04/25: $BNCL $CDW $CE $CYH $DISCA $FFBC $HSBC $IP $PHM $PSA $RFP $RYAM $SWN $TS $WDAY $WSOAnalyst Downgrades and Price Target Decreases https://t.co/3UwGzcne2l $CDW $DISCA $IP $KMB $PSA $PHM $SWN $TS $VFCMonday Top Analyst Upgrades &amp; Downgrades PART 1 
$BIDU $CAT $GE $HON $SLB $SWN $KMB $BKH $DISCA $GSK $PKG 
https://t.co/3364MTSutFTop Downgrades 4/25: $BNCL $CDW $CHMA $CYH $DISCA $HSBC $HUBG $IP $KMB $PHM $PSA $RFP $RYAM $SWN $VFC $WDAY $WSORT @daytradingninja: #Analyst
Upgrades: $CAT $LB $JAZZ $JOY
Downgrades: $WDAY $CDW $PSA $KMB $IP $DISCA
2016.04.25  08:25AM ESTRT @daytradingninja: #Analyst
Upgrades: $CAT $LB $JAZZ $JOY
Downgrades: $WDAY $CDW $PSA $KMB $IP $DISCA
2016.04.25  08:25AM EST#Analyst
Upgrades: $CAT $LB $JAZZ $JOY
Downgrades: $WDAY $CDW $PSA $KMB $IP $DISCA
2016.04.25  08:25AM ESTRT @DozenStocks: Nasdaq100 #Stocks Performance $ENDP $DISH $VIAB $MAT $CSX $TSLA $MXIM $FOXA $BMRN $QCOM $DISCA $BIIB $PCAR  more@ https://…Nasdaq100 #Stocks Performance $ENDP $DISH $VIAB $MAT $CSX $TSLA $MXIM $FOXA $BMRN $QCOM $DISCA $BIIB $PCAR  more@ https://t.co/YdSIjFJqHfTopeka Capital Downgrades Discovery Communications $DISCA to Hold https://t.co/zL3tjiVVqxDiscovery Communications downgraded by Topeka Capital Markets to hold. $30.00 PT. https://t.co/gNUruzSd4w $DISCA #DISCADiscovery Communications downgraded by Topeka Capital Markets to hold. $30.00 PT. https://t.co/MCHDQExpuC $DISCA #DISCA$DISCA: Topeka Capital Markets cuts to Hold$DISCA:

Take a look at Price Fluctuations: Discovery Communications, Inc …:

https://t.co/kBUiEyb9GiThe Most Accurate Stock Alert Service Made $240,000 Yesterday https://t.co/ewcYkLb72h .. $VPCO $DISCA $MTSN$DISCA: Wall Street analysts bullish on DISCA's earnings growth: https://t.co/zwA2AFnDel$DISCA:

How Analysts Rated Discovery Communications Inc. (NASDAQ …:

https://t.co/i3nTyNkIYU",2016-04-25,DISCA,1
22,"#DiscoveryCommunications Inc. (DISCK) Stake Decreased by Ameriprise Financial Inc. Read more: https://t.co/9rbVUqMLWM $DISCANasdaq100 #Stocks Performance $MU $NXPI $PCAR $WDC $CSX $FAST $SWKS $AVGO $AMAT $INTU $ROST $LBTYA $DISCA  more@ https://t.co/YdSIjFJqHfNotable Analyst Downgrades, 04/26: $ABCB $BBG $CMPR $CNI CPRX $DDD $DISCA $DNR $FDC $MDSO $OAS $RRC $SRPT $TROV $WLL $XRXDiscovery Communications hits a 1 month low https://t.co/I2lSj6mkBm $DISCA #DiscoveryCommunications https://t.co/Ns8xEYzTU0Top Downgrades 4/26: $ABCB $BBG $CMCM $CMPR $CNI $CPRX $DDD $DISCA $DNR $FDC $MDSO $OAS $PRGO $RRC $SRPT $TROV $USB $WLL $XRX $ZIONRT @daytradingninja: #Analyst
Upgrades: $CAT $PANW $CHMT $AMCX
Downgrades: $WLL $ZION $XRX $DDD $DISCA $OAS
2016.04.26  08:25AM EST#Analyst
Upgrades: $CAT $PANW $CHMT $AMCX
Downgrades: $WLL $ZION $XRX $DDD $DISCA $OAS
2016.04.26  08:25AM ESTDiscovery Communications Downgrade by Macquarie (Ranked 20th) to Underperform $DISCA #DISCA https://t.co/lb5YrWW86UDiscovery Communications Inc. $DISCA Downgraded to “Hold” at Topeka Capital Markets https://t.co/H8T45g4kb6Discovery Communications downgraded by Macquarie to underperform. https://t.co/jNX9RHQD2S $DISCA #DISCA#downgrades $TROV $DNR $MDSO $RRC $USB $SRPT $FDC $ZION $XRX $CNI $ABCB $CMPR $CNI $FDC $DDD $DISCA $PRGO$DISCA:

Discovery Communications, Inc. (NASDAQ:DISCA) Share Rating …:

https://t.co/NoSKgzzrHP$DISCA: Wall Street analysts bullish on DISCA's earnings growth: https://t.co/zwA2AFnDelRT @MktOutperform: Sales Growth, YoY%
$FOX: -9%
$TWX: -6%
$VIAB: -6%
$NWSA: -4%
$DISCA: -2%
$OMC: -1%
$CVC: 0%
$CBS: +6%
$CMCSA: +8%
$DIS:…",2016-04-26,DISCA,1
23,"Discovery Communications buying into Asian rugby https://t.co/vrzgk0lxsZ $DISCA $DISCB $DISCKDiscovery Communications buying into Asian rugby https://t.co/WXqSH4hx6G $DISCA $DISCB $DISCKDiscovery Communications buying into Asian rugby https://t.co/3sLybNdAH6 $DISCA $DISCB $DISCKCant resist an old car show on cable; #SouthBeachClassics da latest to distract me. https://t.co/7B9lTUmgUY $disca https://t.co/KH7GAU2igKLike rugby? Discovery Communications does. Buys stake in OTT sports platform in Asia. https://t.co/lvMQw0xG7b $DISCA https://t.co/23wUuhdHcwComerica Bank Has $1,105,000 Stake in Discovery Communications Inc. $DISCA https://t.co/KlrPmllImI",2016-04-27,DISCA,0
24,"Stephens Inc. AR Has $1,934,000 Position in Discovery Communications Inc. $DISCA https://t.co/IQnQXONEx7Discovery Communications Inc. $DISCA Stock Rating Lowered by Macquarie https://t.co/MIm3IWGsMfDiscovery Communications Inc. $DISCA Stock Rating Lowered by Macquarie https://t.co/FDAHzyS6mSDiscovery Communications Inc. $DISCA Stock Rating Lowered by Macquarie https://t.co/yUOLLRd3cZLions Gate +6.9%; next target up after DreamWorks Animation sale? https://t.co/Ahelpg1OUZ $LGF $LBTYA $DISCA $STRZALions Gate +6.9%; next target up after DreamWorks Animation sale? https://t.co/gjTBYWL5wP $LGF $LBTYA $DISCA $STRZALions Gate +6.9%; next target up after DreamWorks Animation sale? https://t.co/xELNcCdBgg $LGF $LBTYA $DISCA $STRZALions Gate +6.9%; next target up after DreamWorks Animation sale? https://t.co/w3FQ4zeSZm $LGF $LBTYA $DISCA $STRZA$DISCA: Wall Street analysts bullish on DISCA's earnings growth: https://t.co/zwA2AFnDelRT @jlafayette: Like rugby? Discovery Communications does. Buys stake in OTT sports platform in Asia. https://t.co/lvMQw0xG7b $DISCA https:…RT @jlafayette: Like rugby? Discovery Communications does. Buys stake in OTT sports platform in Asia. https://t.co/lvMQw0xG7b $DISCA https:…",2016-04-28,DISCA,0
25,"RT @StockFluence: Discovery Communications, Inc.: 64 (+0.94%) https://t.co/MkqGs75fzx $DISCA #Discovery #Sentiment #Stock #Analysis #BigDataDiscovery Communications, Inc.: 64 (+0.94%) https://t.co/MkqGs75fzx $DISCA #Discovery #Sentiment #Stock #Analysis #BigDataNasdaq100 #Stocks Performance $AMZN $NFLX $MDLZ $INCY $VIAB $BMRN $ADSK $MNST $LMCA $MYL $DISCA $CTRP $SBAC more@ https://t.co/YdSIjFJqHf#DiscoveryCommunications Inc. (DISCK) Pops 2.69% for May 02. Read more: https://t.co/1CNovRiHdp $DISCAS&amp;P500 #Stocks Performance $WYNN $SYY $COG $AMZN $NWL $MNST $MDLZ $NFLX $DISCA $VIAB $TJX $CMG $COH $PSA  more@ https://t.co/RPeaHBHYi0Nasdaq100 #Stocks Performance $AMZN $MNST $MDLZ $NFLX $DISCA $VIAB $LBTYA $CTRP $ADSK $INCY $CHTR $EA $LMCA more@ https://t.co/YdSIjFJqHfMedia stock handicapping demands attention to ad sales $CBS $FOXA $TWX $AMCX $DISCA https://t.co/YDxf35xsY8ARGA Investment Management LP Buys New Stake in Discovery Communications Inc. $DISCA https://t.co/hhJaNf5Ki5Massachusetts Financial Services Co. MA Has $60,263,000 Position in Discovery Communications Inc. $DISCA https://t.co/NVlyE5yEyaMassachusetts Financial Services Co. MA Has $60,263,000 Position in Discovery Communications Inc. $DISCA https://t.co/14o8Lgj3aW$DISCA pull back to upper trend line + bull flag on daily https://t.co/d5MwLOaIOa#DiscoveryCommunications Discovery Channel dives Into documentary pool . Read more: https://t.co/PksOA6VL0U $DISCA#DiscoveryCommunications (): Q1 Earnings Preview. Read more: https://t.co/Biyo1DpzlP $DISCA5 stocks with free cash flow yield over 10% https://t.co/nj22uTPDDE $GME $NTAP $TSO $DISCA $AAPLMorningstar Assigns “BBB” Credit Rating to Discovery Communications Inc. $DISCA https://t.co/lBb3UkclwF$DISCA - SELL Signal at 27.31 on Apr 29, 16 By https://t.co/6PpjiKmc9G Trading Robot #Stockstowatch #Stockmarket #trading #trade #investing$DISCA: Wall Street analysts bullish on DISCA's earnings growth: https://t.co/zwA2AFnDel",2016-05-02,DISCA,0
26,Discovery Communications Inc. $DISCA Shares Bought by Ameriprise Financial Inc. https://t.co/lfbuEFt2nGRT @TheStreet: Media stock handicapping demands attention to ad sales $CBS $FOXA $TWX $AMCX $DISCA https://t.co/3IXXhJ4TojMedia stock handicapping demands attention to ad sales $CBS $FOXA $TWX $AMCX $DISCA https://t.co/3IXXhJ4Toj,2016-05-03,DISCA,0
